TimeStamp,ClosingPrice
2017-08-15T00:00:00,0.06915000
2017-08-16T00:00:00,0.06850900
2017-08-17T00:00:00,0.07003000
2017-08-18T00:00:00,0.07130000
2017-08-19T00:00:00,0.07067291
2017-08-20T00:00:00,0.07355000
2017-08-21T00:00:00,0.08048990
2017-08-22T00:00:00,0.07670034
2017-08-23T00:00:00,0.07659000
2017-08-24T00:00:00,0.07540000
2017-08-25T00:00:00,0.07562020
2017-08-26T00:00:00,0.07647000
2017-08-27T00:00:00,0.08060080
2017-08-28T00:00:00,0.07955999
2017-08-29T00:00:00,0.08143800
2017-08-30T00:00:00,0.08379000
2017-08-31T00:00:00,0.08224993
2017-09-01T00:00:00,0.07940021
2017-09-02T00:00:00,0.07629451
2017-09-03T00:00:00,0.07634000
2017-09-04T00:00:00,0.07040300
2017-09-05T00:00:00,0.07200000
2017-09-06T00:00:00,0.07370000
2017-09-07T00:00:00,0.07221300
2017-09-08T00:00:00,0.07075000
2017-09-09T00:00:00,0.07042795
2017-09-10T00:00:00,0.07036105
2017-09-11T00:00:00,0.07070000
2017-09-12T00:00:00,0.07094000
2017-09-13T00:00:00,0.07146000
2017-09-14T00:00:00,0.06890000
2017-09-15T00:00:00,0.06970002
2017-09-16T00:00:00,0.06851000
2017-09-17T00:00:00,0.06995269
2017-09-18T00:00:00,0.07284501
2017-09-19T00:00:00,0.07245000
2017-09-20T00:00:00,0.07310993
2017-09-21T00:00:00,0.07157000
2017-09-22T00:00:00,0.07282000
2017-09-23T00:00:00,0.07555555
2017-09-24T00:00:00,0.07732099
2017-09-25T00:00:00,0.07519990
2017-09-26T00:00:00,0.07407411
2017-09-27T00:00:00,0.07340048
2017-09-28T00:00:00,0.07220000
2017-09-29T00:00:00,0.07030000
2017-09-30T00:00:00,0.06971318
2017-10-01T00:00:00,0.06901000
2017-10-02T00:00:00,0.06783397
2017-10-03T00:00:00,0.06772000
2017-10-04T00:00:00,0.06932899
2017-10-05T00:00:00,0.06830000
2017-10-06T00:00:00,0.07088001
2017-10-07T00:00:00,0.07032598
2017-10-08T00:00:00,0.06699000
2017-10-09T00:00:00,0.06234999
2017-10-10T00:00:00,0.06280005
2017-10-11T00:00:00,0.06260002
2017-10-12T00:00:00,0.05566531
2017-10-13T00:00:00,0.05967424
2017-10-14T00:00:00,0.05805201
2017-10-15T00:00:00,0.05910395
2017-10-16T00:00:00,0.05802376
2017-10-17T00:00:00,0.05640000
2017-10-18T00:00:00,0.05646610
2017-10-19T00:00:00,0.05379880
2017-10-20T00:00:00,0.05049009
2017-10-21T00:00:00,0.04965800
2017-10-22T00:00:00,0.04890101
2017-10-23T00:00:00,0.04713500
2017-10-24T00:00:00,0.05391000
2017-10-25T00:00:00,0.05179834
2017-10-26T00:00:00,0.05019200
2017-10-27T00:00:00,0.05147788
2017-10-28T00:00:00,0.05107901
2017-10-29T00:00:00,0.04925600
2017-10-30T00:00:00,0.04984501
2017-10-31T00:00:00,0.04706320
2017-11-01T00:00:00,0.04285999
2017-11-02T00:00:00,0.04050050
2017-11-03T00:00:00,0.04259999
2017-11-04T00:00:00,0.04069997
2017-11-05T00:00:00,0.04000000
2017-11-06T00:00:00,0.04265861
2017-11-07T00:00:00,0.04100000
2017-11-08T00:00:00,0.04130000
2017-11-09T00:00:00,0.04485991
2017-11-10T00:00:00,0.04528000
2017-11-11T00:00:00,0.04958479
2017-11-12T00:00:00,0.05200000
2017-11-13T00:00:00,0.04831104
2017-11-14T00:00:00,0.05085001
2017-11-15T00:00:00,0.04570000
2017-11-16T00:00:00,0.04192706
2017-11-17T00:00:00,0.04309449
2017-11-18T00:00:00,0.04468000
2017-11-19T00:00:00,0.04403418
2017-11-20T00:00:00,0.04495623
2017-11-21T00:00:00,0.04446370
2017-11-22T00:00:00,0.04636000
2017-11-23T00:00:00,0.05071744
2017-11-24T00:00:00,0.05759462
2017-11-25T00:00:00,0.05265092
2017-11-26T00:00:00,0.05060000
2017-11-27T00:00:00,0.04886209
2017-11-28T00:00:00,0.04689000
2017-11-29T00:00:00,0.04331541
2017-11-30T00:00:00,0.04355515
2017-12-01T00:00:00,0.04241466
2017-12-02T00:00:00,0.04180000
2017-12-03T00:00:00,0.04112450
2017-12-04T00:00:00,0.04025553
2017-12-05T00:00:00,0.03900000
2017-12-06T00:00:00,0.03032509
2017-12-07T00:00:00,0.02471103
2017-12-08T00:00:00,0.02796397
2017-12-09T00:00:00,0.03120012
2017-12-10T00:00:00,0.02868441
2017-12-11T00:00:00,0.03072000
2017-12-12T00:00:00,0.03746000
2017-12-13T00:00:00,0.04270000
2017-12-14T00:00:00,0.04190002
2017-12-15T00:00:00,0.03863046
2017-12-16T00:00:00,0.03550077
2017-12-17T00:00:00,0.03735004
2017-12-18T00:00:00,0.04161000
2017-12-19T00:00:00,0.04608508
2017-12-20T00:00:00,0.04840001
2017-12-21T00:00:00,0.05050000
2017-12-22T00:00:00,0.04789999
2017-12-23T00:00:00,0.04795989
2017-12-24T00:00:00,0.04876400
2017-12-25T00:00:00,0.05200000
2017-12-26T00:00:00,0.04769800
2017-12-27T00:00:00,0.04771677
2017-12-28T00:00:00,0.04968596
2017-12-29T00:00:00,0.05129000
2017-12-30T00:00:00,0.05527000
2017-12-31T00:00:00,0.05359200
2018-01-01T00:00:00,0.05620104
2018-01-02T00:00:00,0.05813200
2018-01-03T00:00:00,0.06233000
2018-01-04T00:00:00,0.06195992
2018-01-05T00:00:00,0.05688497
2018-01-06T00:00:00,0.05879994
2018-01-07T00:00:00,0.06889990
2018-01-08T00:00:00,0.07560000
2018-01-09T00:00:00,0.08938900
2018-01-10T00:00:00,0.08400000
2018-01-11T00:00:00,0.08528692
2018-01-12T00:00:00,0.09110022
2018-01-13T00:00:00,0.09740900
2018-01-14T00:00:00,0.09970980
2018-01-15T00:00:00,0.09418000
2018-01-16T00:00:00,0.09199352
2018-01-17T00:00:00,0.09150001
2018-01-18T00:00:00,0.09064171
2018-01-19T00:00:00,0.09009000
2018-01-20T00:00:00,0.09040000
2018-01-21T00:00:00,0.09083788
2018-01-22T00:00:00,0.09255432
2018-01-23T00:00:00,0.09076187
2018-01-24T00:00:00,0.09360707
2018-01-25T00:00:00,0.09410001
2018-01-26T00:00:00,0.09462000
2018-01-27T00:00:00,0.09719900
2018-01-28T00:00:00,0.10500000
2018-01-29T00:00:00,0.10425510
2018-01-30T00:00:00,0.10595000
2018-01-31T00:00:00,0.10952500
2018-02-01T00:00:00,0.11319999
2018-02-02T00:00:00,0.10409999
2018-02-03T00:00:00,0.10576998
2018-02-04T00:00:00,0.10101074
2018-02-05T00:00:00,0.10121898
2018-02-06T00:00:00,0.10174940
2018-02-07T00:00:00,0.09911000
2018-02-08T00:00:00,0.09911469
2018-02-09T00:00:00,0.10135000
2018-02-10T00:00:00,0.09961000
2018-02-11T00:00:00,0.10018431
2018-02-12T00:00:00,0.09724609
2018-02-13T00:00:00,0.09876897
2018-02-14T00:00:00,0.09750000
2018-02-15T00:00:00,0.09255599
2018-02-16T00:00:00,0.09210707
2018-02-17T00:00:00,0.08795008
2018-02-18T00:00:00,0.08788576
2018-02-19T00:00:00,0.08415000
2018-02-20T00:00:00,0.07862255
2018-02-21T00:00:00,0.08000189
2018-02-22T00:00:00,0.08180000
2018-02-23T00:00:00,0.08443800
2018-02-24T00:00:00,0.08588888
2018-02-25T00:00:00,0.08810000
2018-02-26T00:00:00,0.08426733
2018-02-27T00:00:00,0.08229381
2018-02-28T00:00:00,0.08280399
2018-03-01T00:00:00,0.07942103
2018-03-02T00:00:00,0.07766000
2018-03-03T00:00:00,0.07489500
2018-03-04T00:00:00,0.07510100
2018-03-05T00:00:00,0.07399863
2018-03-06T00:00:00,0.07598060
2018-03-07T00:00:00,0.07550500
2018-03-08T00:00:00,0.07499760
2018-03-09T00:00:00,0.07860000
2018-03-10T00:00:00,0.07790000
2018-03-11T00:00:00,0.07555901
2018-03-12T00:00:00,0.07640000
2018-03-13T00:00:00,0.07539938
2018-03-14T00:00:00,0.07474497
2018-03-15T00:00:00,0.07380999
2018-03-16T00:00:00,0.07261780
2018-03-17T00:00:00,0.06990002
2018-03-18T00:00:00,0.06583653
2018-03-19T00:00:00,0.06460207
2018-03-20T00:00:00,0.06269218
2018-03-21T00:00:00,0.06274429
2018-03-22T00:00:00,0.06184000
2018-03-23T00:00:00,0.06102000
2018-03-24T00:00:00,0.06099000
2018-03-25T00:00:00,0.06186471
2018-03-26T00:00:00,0.05989900
2018-03-27T00:00:00,0.05744805
2018-03-28T00:00:00,0.05630000
2018-03-29T00:00:00,0.05400000
2018-03-30T00:00:00,0.05755850
2018-03-31T00:00:00,0.05685974
2018-04-01T00:00:00,0.05541572
2018-04-02T00:00:00,0.05467598
2018-04-03T00:00:00,0.05608656
2018-04-04T00:00:00,0.05587100
2018-04-05T00:00:00,0.05630000
2018-04-06T00:00:00,0.05577000
2018-04-07T00:00:00,0.05613620
2018-04-08T00:00:00,0.05687092
2018-04-09T00:00:00,0.05861669
2018-04-10T00:00:00,0.06090519
2018-04-11T00:00:00,0.06198000
2018-04-12T00:00:00,0.06252686
2018-04-13T00:00:00,0.06275000
2018-04-14T00:00:00,0.06270347
2018-04-15T00:00:00,0.06366910
2018-04-16T00:00:00,0.06351997
2018-04-17T00:00:00,0.06369453
2018-04-18T00:00:00,0.06450000
2018-04-19T00:00:00,0.06880000
2018-04-20T00:00:00,0.06970000
2018-04-21T00:00:00,0.06817306
2018-04-22T00:00:00,0.07054140
2018-04-23T00:00:00,0.07235369
2018-04-24T00:00:00,0.07311903
2018-04-25T00:00:00,0.06978479
2018-04-26T00:00:00,0.07160900
2018-04-27T00:00:00,0.07210000
2018-04-28T00:00:00,0.07302317
2018-04-29T00:00:00,0.07329000
2018-04-30T00:00:00,0.07249547
2018-05-01T00:00:00,0.07390000
2018-05-02T00:00:00,0.07476000
2018-05-03T00:00:00,0.08004147
2018-05-04T00:00:00,0.08075060
2018-05-05T00:00:00,0.08302000
2018-05-06T00:00:00,0.08185976
2018-05-07T00:00:00,0.08030500
2018-05-08T00:00:00,0.08149998
2018-05-09T00:00:00,0.08097703
2018-05-10T00:00:00,0.08021853
2018-05-11T00:00:00,0.08087967
2018-05-12T00:00:00,0.08057566
2018-05-13T00:00:00,0.08429900
2018-05-14T00:00:00,0.08415404
2018-05-15T00:00:00,0.08321005
2018-05-16T00:00:00,0.08478000
2018-05-17T00:00:00,0.08300000
2018-05-18T00:00:00,0.08443395
2018-05-19T00:00:00,0.08478000
2018-05-20T00:00:00,0.08368407
2018-05-21T00:00:00,0.08300000
2018-05-22T00:00:00,0.08075499
2018-05-23T00:00:00,0.07688180
2018-05-24T00:00:00,0.07970641
2018-05-25T00:00:00,0.07838000
2018-05-26T00:00:00,0.07958691
2018-05-27T00:00:00,0.07800425
2018-05-28T00:00:00,0.07208279
2018-05-29T00:00:00,0.07570613
2018-05-30T00:00:00,0.07585498
2018-05-31T00:00:00,0.07741900
2018-06-01T00:00:00,0.07724600
2018-06-02T00:00:00,0.07760438
2018-06-03T00:00:00,0.08045235
2018-06-04T00:00:00,0.07920999
2018-06-05T00:00:00,0.07960000
2018-06-06T00:00:00,0.07921000
2018-06-07T00:00:00,0.07834291
2018-06-08T00:00:00,0.07897180
2018-06-09T00:00:00,0.07905532
2018-06-10T00:00:00,0.07751906
2018-06-11T00:00:00,0.07724227
2018-06-12T00:00:00,0.07578000
2018-06-13T00:00:00,0.07554553
2018-06-14T00:00:00,0.07815968
2018-06-15T00:00:00,0.07637577
2018-06-16T00:00:00,0.07639501
2018-06-17T00:00:00,0.07700000
2018-06-18T00:00:00,0.07730000
2018-06-19T00:00:00,0.07980000
2018-06-20T00:00:00,0.07917454
2018-06-21T00:00:00,0.07841598
2018-06-22T00:00:00,0.07639236
2018-06-23T00:00:00,0.07708560
2018-06-24T00:00:00,0.07412798
2018-06-25T00:00:00,0.07337725
2018-06-26T00:00:00,0.07094789
2018-06-27T00:00:00,0.07165601
2018-06-28T00:00:00,0.07147001
2018-06-29T00:00:00,0.07019680
2018-06-30T00:00:00,0.07080100
2018-07-01T00:00:00,0.07091105
2018-07-02T00:00:00,0.07193498
2018-07-03T00:00:00,0.07109361
2018-07-04T00:00:00,0.07082500
2018-07-05T00:00:00,0.07132700
2018-07-06T00:00:00,0.07091600
2018-07-07T00:00:00,0.07169283
2018-07-08T00:00:00,0.07243170
2018-07-09T00:00:00,0.07070000
2018-07-10T00:00:00,0.06883820
2018-07-11T00:00:00,0.06948502
2018-07-12T00:00:00,0.06910109
