Timestamp,Open_a,Open_b,High_a,High_b,Low_a,Low_b,Close_a,Close_b,Volume
2017-02-11,1452.07722581,1045.64006821,1489.19782859,1072.37059531,1439.23555070,1036.61448480,1455.84393845,1048.57673469,9.32876271
2017-02-10,1410.15229074,1012.76687528,1452.65247202,1046.33722321,1410.15229074,1012.76687528,1451.88811285,1045.50388807,17.20920281
2017-02-09,1442.87486872,1045.36303160,1467.23202174,1056.45869535,1405.68239794,1009.55661254,1407.99218731,1011.21549589,34.59246105
2017-02-08,1451.28962894,1058.84857981,1482.04599374,1080.39682308,1441.74552345,1044.54482080,1442.83165158,1045.33172077,37.91967992
2017-02-07,1427.29085264,1044.74495165,1451.28962894,1058.84857981,1403.10904276,1031.95885045,1451.28962894,1058.84857981,24.26356128
2017-02-06,1469.69000000,1074.15890965,1473.57967307,1078.62733195,1388.31286709,1016.21393883,1388.31286709,1016.21393883,12.06213311
2017-02-05,1422.13196612,1040.36867926,1469.69000000,1074.15890965,1408.40183682,1030.32432556,1469.69000000,1074.15890965,8.56030000
2017-02-04,1398.89450261,1023.19327860,1430.21335777,1046.28066701,1390.59264001,1017.12104800,1422.13196612,1040.36867926,23.94995100
2017-02-03,1404.93495466,1023.46722652,1429.60464383,1040.15879092,1389.11200814,1009.48872548,1398.89450261,1023.19327860,34.63460000
2017-02-02,1333.71995900,967.64875754,1409.93979073,1027.48665356,1333.71995900,967.64875754,1404.93495466,1023.46722652,18.70942650
2017-02-01,1327.59218089,969.15291396,1341.40498226,974.93266729,1324.61666436,960.85667519,1334.20769259,968.00262103,33.83544181
2017-01-31,1320.62282377,962.19891641,1345.10773862,987.53128217,1316.26121728,959.38665178,1327.40296746,969.01478665,28.75544394
2017-01-30,1288.24042121,936.58675021,1320.62282377,962.19891641,1258.55212467,912.39296930,1320.62282377,962.19891641,21.25170000
2017-01-29,1313.01424849,953.84421089,1391.35493067,1010.75509838,1287.52977279,935.39003431,1288.24042121,936.58675021,14.02897000
2017-01-28,1342.96886149,976.04233745,1342.96886149,976.04233745,1285.84889964,934.52871589,1313.01424849,953.84421089,18.81841000
2017-01-27,1312.82634038,950.73577012,1343.98922638,976.34752030,1312.82634038,950.73577012,1342.96886149,976.04233745,30.78839574
2017-01-26,1307.79712077,954.27950627,1327.70319792,962.81052535,1299.57487860,945.74514063,1312.82634038,950.73577012,27.12406250
2017-01-25,1331.04535505,965.42528403,1331.04535505,965.42528403,1305.80119534,947.71976538,1306.56926967,953.38356215,47.40482272
2017-01-24,1312.11108970,952.36688112,1348.69031807,976.47969417,1310.69091986,949.06637956,1331.05371212,965.43134553,27.04389599
2017-01-23,1368.27873253,981.32965496,1368.27873253,982.05440786,1298.61541786,938.42374677,1312.38624542,952.56659683,28.49142451
2017-01-22,1322.15967355,947.59179748,1386.45442733,994.30232792,1322.15967355,947.59179748,1368.27873253,981.32965496,43.04568728
2017-01-21,1302.37315451,933.34524489,1396.13313010,1000.60857152,1297.07051286,929.54510869,1396.13313010,1000.60857152,20.09070000
2017-01-20,1286.14259214,923.08231685,1304.41965534,935.03635027,1284.50234269,922.33802530,1302.37315451,933.34524489,24.54870000
2017-01-19,1285.02540737,916.37832154,1288.07058148,926.05189308,1248.51816695,894.37000444,1286.14259214,923.08231685,44.73391566
2017-01-18,1268.06795079,914.43361214,1318.59576338,948.89472884,1268.06795079,914.08266391,1285.45819325,916.68695014,51.55857715
2017-01-17,1226.11960372,870.61829435,1268.06795079,914.43361214,1216.31085644,863.66024255,1268.06795079,914.43361214,27.16490011
2017-01-16,1211.19614015,862.70665113,1230.97824098,874.35318454,1204.11908464,858.31631576,1226.11960372,870.61829435,20.99706969
2017-01-15,1234.82758904,880.30813593,1247.39745904,889.26919164,1213.05553750,861.97305161,1213.64551519,864.45128362,31.01470000
2017-01-14,1221.75226171,871.16995160,1249.98837403,891.11625399,1219.25808835,869.39148230,1234.82758904,880.30813593,14.01440756
2017-01-13,1170.33331788,831.31009681,1221.75226171,871.16995160,1170.29483046,831.31009681,1221.75226171,871.16995160,15.87669000
2017-01-12,1297.90488451,915.73291131,1297.90488451,916.93104040,1170.18009590,831.20126032,1170.22044784,831.22992307,25.90257783
2017-01-11,1323.12201928,924.38425078,1365.74207184,958.00673946,1295.24590805,914.05882902,1297.90488451,915.73291131,36.40450414
2017-01-10,1370.98335872,962.16110515,1385.71021886,971.87510747,1321.68242682,926.74398879,1334.93084189,932.63435129,30.28102174
2017-01-09,1376.44668587,957.93796015,1402.88885116,975.64847943,1368.25541857,952.74038137,1371.40575702,962.45754581,18.57210000
2017-01-08,1304.68206842,907.79752812,1382.85713004,963.22183280,1301.89967406,905.86153866,1376.44668587,957.93796015,15.20644454
2017-01-07,1444.70573081,1005.12875282,1444.70573081,1005.12875282,1288.87044800,896.70907945,1304.75006934,907.84484314,24.28232870
2017-01-06,1589.58235425,1115.55666815,1589.93733336,1116.12145379,1444.70573081,1005.12875282,1444.70573081,1005.12875282,20.60964838
2017-01-05,1591.19952713,1108.30997802,1647.13611345,1152.76564850,1589.54340219,1107.77863824,1589.58235425,1115.55666815,41.85557175
2017-01-04,1511.00767217,1045.22434660,1595.35856871,1111.98602677,1497.21660694,1032.81746398,1591.36257451,1108.42354457,46.47613271
2017-01-03,1500.03883685,1039.39181691,1511.00767217,1045.22434660,1486.58088139,1028.75283987,1511.00767217,1045.22434660,28.67120000
2017-01-02,1448.05925132,1004.93930451,1539.91679441,1066.72207992,1447.36434025,1004.52884760,1500.03883685,1039.39181691,16.98580000
2017-01-01,1457.90467646,1009.34338990,1518.65264612,1051.40070861,1416.96898208,981.00259835,1448.05925132,1004.93930451,7.29722795
